tracking_id,datetime,x,y
1,2025-01-21 23:12:21.357464,21.976318359375,477.6266784667969
1,2025-01-21 23:12:21.378757,21.176633834838867,478.85205078125
1,2025-01-21 23:12:21.394448,19.94544219970703,478.23309326171875
1,2025-01-21 23:12:21.412864,20.119239807128906,476.7142333984375
1,2025-01-21 23:12:21.567351,9.777628898620605,464.1298522949219
1,2025-01-21 23:12:21.583214,10.204442024230957,465.6212158203125
1,2025-01-21 23:12:21.602877,8.962374687194824,464.650390625
1,2025-01-21 23:12:21.772937,27.71268653869629,530.8966674804688
1,2025-01-21 23:12:21.789426,16.993972778320312,487.388427734375
1,2025-01-21 23:12:21.810042,18.002687454223633,483.9742736816406
1,2025-01-21 23:12:21.834921,9.93179702758789,478.0054931640625
1,2025-01-21 23:12:21.860466,2.7087907791137695,472.339111328125
1,2025-01-21 23:12:21.883819,4.331658840179443,463.00830078125
1,2025-01-21 23:12:21.909732,11.962339401245117,452.3786315917969
1,2025-01-21 23:12:21.931912,12.661948204040527,452.1951904296875
1,2025-01-21 23:12:21.954765,10.704391479492188,450.5118408203125
1,2025-01-21 23:12:21.974339,10.238563537597656,437.7559509277344
1,2025-01-21 23:12:21.994371,29.16649627685547,449.129638671875
1,2025-01-21 23:12:22.014416,32.599395751953125,377.1383972167969
1,2025-01-21 23:12:22.031397,1.1268048286437988,303.43536376953125
1,2025-01-21 23:12:22.057433,4.474644660949707,268.8631286621094
1,2025-01-21 23:12:22.078470,16.560810089111328,241.20458984375
1,2025-01-21 23:12:22.103934,92.58061981201172,254.6990966796875
1,2025-01-21 23:12:22.126368,191.21707153320312,274.7516784667969
1,2025-01-21 23:12:22.149847,433.66436767578125,300.5032958984375
1,2025-01-21 23:12:22.171980,550.47412109375,311.18426513671875
1,2025-01-21 23:12:22.197880,646.8202514648438,338.39434814453125
1,2025-01-21 23:12:22.227235,705.639404296875,341.8184814453125
1,2025-01-21 23:12:22.254393,734.0001831054688,312.33868408203125
1,2025-01-21 23:12:22.280016,688.6646118164062,253.3903350830078
1,2025-01-21 23:12:22.307601,627.255615234375,224.96507263183594
1,2025-01-21 23:12:22.338387,588.6640625,231.10520935058594
1,2025-01-21 23:12:22.362233,553.3004150390625,248.52313232421875
1,2025-01-21 23:12:22.384145,525.8677368164062,281.1521911621094
1,2025-01-21 23:12:22.408171,493.1595153808594,351.07269287109375
1,2025-01-21 23:12:22.431130,495.2403869628906,380.1867980957031
1,2025-01-21 23:12:22.454620,504.12591552734375,411.6910095214844
1,2025-01-21 23:12:22.480491,522.9263305664062,426.46539306640625
1,2025-01-21 23:12:22.502993,524.3893432617188,440.3950500488281
1,2025-01-21 23:12:22.524792,493.1133728027344,558.617431640625
1,2025-01-21 23:12:22.547387,488.76239013671875,555.838134765625
1,2025-01-21 23:12:22.568135,479.3150634765625,567.3590087890625
1,2025-01-21 23:12:22.591014,438.4952697753906,600.0179443359375
1,2025-01-21 23:12:22.610655,425.228271484375,634.2884521484375
1,2025-01-21 23:12:22.629900,426.65155029296875,665.2367553710938
1,2025-01-21 23:12:22.654145,412.98736572265625,643.4007568359375
1,2025-01-21 23:12:22.676234,420.2569274902344,571.3980712890625
1,2025-01-21 23:12:22.699399,443.97296142578125,496.4010925292969
1,2025-01-21 23:12:22.721522,482.0350646972656,483.2261657714844
1,2025-01-21 23:12:22.743807,582.6142578125,476.1197509765625
1,2025-01-21 23:12:22.771448,619.3937377929688,408.5039367675781
1,2025-01-21 23:12:22.799186,699.41650390625,365.54144287109375
1,2025-01-21 23:12:22.824551,804.3268432617188,362.3338317871094
1,2025-01-21 23:12:22.849668,875.0299682617188,396.9062805175781
1,2025-01-21 23:12:22.871368,998.5410766601562,399.5541687011719
1,2025-01-21 23:12:22.893320,1027.4725341796875,349.1115417480469
1,2025-01-21 23:12:22.917833,1035.7049560546875,270.6175842285156
1,2025-01-21 23:12:22.943414,1054.439208984375,199.2833251953125
1,2025-01-21 23:12:22.966739,1049.02880859375,149.06346130371094
1,2025-01-21 23:12:22.990440,1034.892578125,134.17408752441406
1,2025-01-21 23:12:23.011473,1048.7347412109375,185.23733520507812
1,2025-01-21 23:12:23.032777,1081.943359375,235.0147247314453
1,2025-01-21 23:12:23.056832,1134.2869873046875,255.9511260986328
1,2025-01-21 23:12:23.083890,1220.020263671875,213.79310607910156
1,2025-01-21 23:12:23.108114,1336.5911865234375,135.46388244628906
1,2025-01-21 23:12:23.127023,1442.61474609375,117.33290100097656
1,2025-01-21 23:12:23.149634,1536.1767578125,39.067630767822266
1,2025-01-21 23:12:23.172908,1635.90869140625,24.67285919189453
1,2025-01-21 23:12:23.197580,1622.736083984375,144.20370483398438
1,2025-01-21 23:12:23.227062,1700.0460205078125,267.228515625
1,2025-01-21 23:12:23.248883,1715.8541259765625,294.61773681640625
1,2025-01-21 23:12:23.269700,1784.6961669921875,286.324462890625
1,2025-01-21 23:12:23.292246,1853.1094970703125,324.908203125
1,2025-01-21 23:12:23.693595,1528.4322509765625,548.528076171875
1,2025-01-21 23:12:23.709799,1509.832275390625,542.6900024414062
1,2025-01-21 23:12:23.726803,1505.7896728515625,548.0828247070312
1,2025-01-21 23:12:23.769511,1541.7623291015625,519.5508422851562
1,2025-01-21 23:12:23.789010,1528.67529296875,510.01165771484375
1,2025-01-21 23:12:23.814023,1503.8031005859375,509.5328369140625
1,2025-01-21 23:12:23.836334,1447.4039306640625,527.0399780273438
1,2025-01-21 23:12:23.861098,1417.4560546875,527.26953125
1,2025-01-21 23:12:23.884666,1384.06396484375,524.5685424804688
1,2025-01-21 23:12:23.907784,1389.4774169921875,550.142578125
1,2025-01-21 23:12:23.928677,1391.724853515625,562.901611328125
1,2025-01-21 23:12:23.956030,1389.520263671875,554.6632080078125
1,2025-01-21 23:12:23.983379,1387.9075927734375,558.0188598632812
1,2025-01-21 23:12:24.009702,1387.662841796875,560.090576171875
1,2025-01-21 23:12:24.037405,1390.7471923828125,560.3366088867188
1,2025-01-21 23:12:24.064509,1391.0155029296875,563.84619140625
1,2025-01-21 23:12:24.091606,1391.2027587890625,567.714111328125
1,2025-01-21 23:12:24.118397,1391.122802734375,567.4937744140625
1,2025-01-21 23:12:24.144646,1391.873046875,567.6456298828125
1,2025-01-21 23:12:24.170611,1393.673828125,566.8466796875
1,2025-01-21 23:12:24.195193,1393.553466796875,567.9525146484375
1,2025-01-21 23:12:24.215781,1392.1727294921875,574.8443603515625
1,2025-01-21 23:12:24.239012,1393.099853515625,573.6206665039062
1,2025-01-21 23:12:24.264605,1390.873779296875,574.6765747070312
1,2025-01-21 23:12:24.288332,1392.78466796875,574.2604370117188
1,2025-01-21 23:12:24.310638,1395.31591796875,578.0188598632812
1,2025-01-21 23:12:24.336362,1392.5521240234375,577.6824951171875
1,2025-01-21 23:12:24.363026,1389.17236328125,572.9615478515625
1,2025-01-21 23:12:24.394062,1391.3726806640625,575.6074829101562
1,2025-01-21 23:12:24.420940,1390.198486328125,576.283203125
1,2025-01-21 23:12:24.445710,1391.5595703125,574.2635498046875
1,2025-01-21 23:12:24.470377,1383.20849609375,570.0459594726562
1,2025-01-21 23:12:24.495997,1386.519775390625,570.1002807617188
1,2025-01-21 23:12:24.520559,1386.013916015625,571.9222412109375
1,2025-01-21 23:12:24.542734,1384.9012451171875,572.2464599609375
1,2025-01-21 23:12:24.565047,1384.5943603515625,572.0883178710938
1,2025-01-21 23:12:24.589375,1387.54345703125,570.603759765625
1,2025-01-21 23:12:24.611449,1393.57763671875,569.5091552734375
1,2025-01-21 23:12:24.636435,1392.9044189453125,569.091064453125
1,2025-01-21 23:12:24.658440,1391.0789794921875,567.2224731445312
1,2025-01-21 23:12:24.684599,1389.4056396484375,569.0175170898438
1,2025-01-21 23:12:24.710287,1391.679931640625,543.9662475585938
1,2025-01-21 23:12:24.733492,1374.6251220703125,494.33154296875
1,2025-01-21 23:12:24.756751,1361.977783203125,441.425048828125
1,2025-01-21 23:12:24.781696,1347.420166015625,400.1072082519531
1,2025-01-21 23:12:24.806417,1347.86474609375,385.5110778808594
1,2025-01-21 23:12:24.829690,1391.1595458984375,383.6907958984375
1,2025-01-21 23:12:24.854009,1414.3319091796875,393.5890197753906
1,2025-01-21 23:12:24.877318,1444.9896240234375,414.6191101074219
1,2025-01-21 23:12:24.899311,1479.5577392578125,440.3064880371094
1,2025-01-21 23:12:24.922022,1542.82568359375,467.3061218261719
1,2025-01-21 23:12:24.944542,1670.90380859375,468.7023010253906
1,2025-01-21 23:12:24.967941,1744.7393798828125,445.5954284667969
1,2025-01-21 23:12:24.990099,1832.606201171875,440.7847900390625
1,2025-01-21 23:12:25.301753,1785.4088134765625,183.55320739746094
1,2025-01-21 23:12:25.322076,1331.71630859375,261.37646484375
1,2025-01-21 23:12:25.343542,1246.404541015625,266.29400634765625
1,2025-01-21 23:12:25.368391,1196.6158447265625,282.29815673828125
1,2025-01-21 23:12:25.399259,1191.610107421875,346.5230407714844
1,2025-01-21 23:12:25.424436,1194.198486328125,390.608154296875
1,2025-01-21 23:12:25.448868,1209.04638671875,440.8091735839844
1,2025-01-21 23:12:25.471618,1210.451904296875,392.2457580566406
1,2025-01-21 23:12:25.494513,1168.9439697265625,309.51806640625
1,2025-01-21 23:12:25.515591,1151.83740234375,254.6093292236328
1,2025-01-21 23:12:25.542664,1141.1156005859375,266.62701416015625
1,2025-01-21 23:12:25.567647,1072.4771728515625,314.14520263671875
1,2025-01-21 23:12:25.591978,1181.58349609375,311.49700927734375
1,2025-01-21 23:12:25.608877,1258.634521484375,248.5777130126953
1,2025-01-21 23:12:25.636628,1350.065185546875,185.2625732421875
1,2025-01-21 23:12:25.662781,1447.287353515625,197.15956115722656
1,2025-01-21 23:12:25.691195,1605.7034912109375,244.0767059326172
1,2025-01-21 23:12:25.717140,1642.1534423828125,278.7593078613281
1,2025-01-21 23:12:25.744249,1672.408203125,306.8402404785156
1,2025-01-21 23:12:25.771180,1718.8944091796875,339.2832336425781
1,2025-01-21 23:12:25.797441,1757.8106689453125,391.30322265625
1,2025-01-21 23:12:25.823443,1840.7069091796875,488.5446472167969
1,2025-01-21 23:12:25.846267,1857.8238525390625,513.4683227539062
1,2025-01-21 23:12:25.867700,1893.5894775390625,550.207763671875
2,2025-01-21 23:12:26.541830,685.2457275390625,606.8936767578125
2,2025-01-21 23:12:26.565804,683.4737548828125,611.8223266601562
2,2025-01-21 23:12:26.617936,686.0298461914062,620.6126708984375
2,2025-01-21 23:12:26.643589,682.927734375,617.5538940429688
2,2025-01-21 23:12:26.670925,681.5169067382812,613.8923950195312
2,2025-01-21 23:12:26.695322,677.1047973632812,612.5137329101562
2,2025-01-21 23:12:26.718386,677.302734375,611.1888427734375
2,2025-01-21 23:12:26.740355,674.3722534179688,608.56298828125
2,2025-01-21 23:12:26.765030,672.6708374023438,605.7760620117188
2,2025-01-21 23:12:26.790568,670.9598388671875,605.4711303710938
2,2025-01-21 23:12:26.817152,666.923095703125,608.3845825195312
2,2025-01-21 23:12:26.843301,667.0827026367188,608.672119140625
2,2025-01-21 23:12:26.867998,665.949462890625,607.2977905273438
2,2025-01-21 23:12:26.891001,666.5813598632812,610.205810546875
2,2025-01-21 23:12:26.910895,661.8284912109375,604.6430053710938
2,2025-01-21 23:12:26.938385,667.5477294921875,606.8861694335938
2,2025-01-21 23:12:27.041042,668.3047485351562,608.543701171875
2,2025-01-21 23:12:27.070564,662.2990112304688,602.3258056640625
2,2025-01-21 23:12:27.091098,660.437744140625,603.3195190429688
2,2025-01-21 23:12:27.134814,1234.532470703125,692.033203125
2,2025-01-21 23:12:27.160073,1194.9471435546875,686.3432006835938
2,2025-01-21 23:12:27.184585,1222.05615234375,682.9766845703125
2,2025-01-21 23:12:27.371539,678.1958618164062,626.4743041992188
2,2025-01-21 23:12:27.417808,670.345703125,603.255615234375
2,2025-01-21 23:12:27.442105,667.3086547851562,578.3587036132812
2,2025-01-21 23:12:27.462463,627.2196655273438,521.0518188476562
2,2025-01-21 23:12:27.485024,600.5460205078125,509.7295227050781
2,2025-01-21 23:12:27.507539,564.6851196289062,488.88873291015625
2,2025-01-21 23:12:27.526548,557.3629760742188,496.3296813964844
2,2025-01-21 23:12:27.552779,525.7650756835938,502.6258239746094
2,2025-01-21 23:12:27.571651,540.6249389648438,495.622802734375
2,2025-01-21 23:12:27.593060,567.2382202148438,494.5078430175781
2,2025-01-21 23:12:27.618355,602.9885864257812,503.9252624511719
2,2025-01-21 23:12:27.638882,653.1033325195312,520.6633911132812
2,2025-01-21 23:12:27.660867,703.50146484375,529.8006591796875
2,2025-01-21 23:12:27.687926,763.9656982421875,497.8224792480469
2,2025-01-21 23:12:27.713497,784.4611206054688,461.651123046875
2,2025-01-21 23:12:27.734921,789.660888671875,427.5622253417969
2,2025-01-21 23:12:27.754775,789.1626586914062,410.6786804199219
2,2025-01-21 23:12:27.779874,776.2166137695312,415.6722106933594
2,2025-01-21 23:12:27.804281,733.6163330078125,460.3792724609375
2,2025-01-21 23:12:27.829996,717.48681640625,483.16436767578125
2,2025-01-21 23:12:27.854503,708.9797973632812,494.9540710449219
2,2025-01-21 23:12:27.876435,692.9661865234375,498.0386047363281
2,2025-01-21 23:12:27.897870,679.2362060546875,502.8409729003906
2,2025-01-21 23:12:27.921037,684.0548095703125,528.9324951171875
2,2025-01-21 23:12:27.947373,680.7991943359375,547.8490600585938
2,2025-01-21 23:12:27.973348,673.0123901367188,540.770751953125
